,gender,created,fav_number,tweet_count,descLen,des_hashtag_count,has_mentioned_other_bio,nameLen,uses_default_link_color,tweet_length,num_tagged,tweet_hashtags,tweet_has_link
0,male,0.004663899333860136,0.0,0.006363535263282311,0.0023449451904157606,0,0,0.004352444435416292,0,0.006442587553683085,0,1,True
1,male,0.006995849000790204,3.62080967382508e-05,0.0004284450087594368,0.005627868456997825,0,0,0.006839555541368459,1,0.0098533691997506,0,2,True
2,male,0.003497924500395102,0.0040979045955526205,0.0003221222880741208,0.0028139342284989126,0,0,0.008704888870832584,0,0.006063611815231139,0,0,False
3,male,0.010493773501185306,0.00010755934619303915,9.708973361393743e-05,0.009379780761663042,0,0,0.006839555541368459,1,0.00909541772284671,3,0,True
4,female,0.004663899333860136,0.0198707905011477,0.0018042747778864142,0.012662704028245106,0,0,0.007461333317856501,0,0.0068215632921350315,0,0,False
5,female,0.009327798667720271,0.0020771733143517116,0.0011490194345474603,0.0023449451904157606,0,0,0.008083111094344543,0,0.005684636076779193,0,0,True
6,brand,0.01165974833465034,0.0021948496287510265,0.000765821797212357,0.008441802685496737,0,0,0.007461333317856501,0,0.0049266845998753,1,0,False
7,male,0.00582987416732517,4.259776086853036e-05,0.00642965721417237,0.0037519123046652167,0,0,0.0062177777648804175,0,0.0098533691997506,0,0,True
8,female,0.003497924500395102,0.0009717614198133487,2.764161346835076e-05,0.0037519123046652167,0,0,0.005595999988392376,0,0.004547708861423355,1,0,False
9,female,0.008161823834255238,0.0016586503138184007,0.0014959159488006839,0.010786747875912498,0,0,0.008083111094344543,0,0.0068215632921350315,1,2,False
10,brand,0.006995849000790204,0.00027475555760202077,0.0002970039754203083,0.009848769799746195,0,0,0.008083111094344543,1,0.004547708861423355,0,1,True
11,brand,0.003497924500395102,0.0,0.0038241770799242784,0.0014069671142494563,0,0,0.007461333317856501,1,0.008337466245942816,0,0,True
12,female,0.006995849000790204,0.0017949631485976978,0.0007790691264886828,0.0023449451904157606,0,0,0.008704888870832584,1,0.006063611815231139,0,0,False
13,brand,0.006995849000790204,0.0,0.011438925460742847,0.011724725952078803,0,1,0.008083111094344543,0,0.008337466245942816,0,2,True
14,female,0.00582987416732517,0.007416270167211135,0.0010591555169024278,0.004689890380831521,0,0,0.004974222211904334,1,0.0037897573845194618,0,0,False
15,female,0.003497924500395102,0.0,0.0025474442155137117,0.0,0,0,0.005595999988392376,1,0.006442587553683085,0,0,True
16,female,0.008161823834255238,0.0009382156831293811,0.0009535209691665313,0.0014069671142494563,0,0,0.007461333317856501,0,0.007200539030586978,1,0,False
17,male,0.010493773501185306,2.6623600542831473e-06,5.218644866431368e-06,0.007034835571247282,0,0,0.0062177777648804175,1,0.007200539030586978,1,0,False
18,male,0.003497924500395102,5.324720108566295e-07,7.455206952044811e-07,0.0,0,0,0.009326666647320627,1,0.0068215632921350315,2,0,False
19,unknown,0.003497924500395102,8.519552173706071e-05,0.0001375198943923343,0.0,0,0,0.006839555541368459,1,0.00795849050749087,0,1,False
20,female,0.00582987416732517,0.009984382675572659,0.000589018696957325,0.01125573691399565,0,1,0.005595999988392376,0,0.0026528301691636233,2,0,False
21,female,0.008161823834255238,0.002904102347212057,0.000771441876299283,0.004689890380831521,0,0,0.006839555541368459,0,0.007200539030586978,0,0,False
22,female,0.003497924500395102,7.081877744393171e-05,2.3397880280263714e-05,0.0014069671142494563,0,0,0.004974222211904334,1,0.004547708861423355,1,0,False
23,male,0.00582987416732517,0.0015287271431693832,0.00012725464789682642,0.0028139342284989126,0,0,0.006839555541368459,0,0.0068215632921350315,0,0,True
24,male,0.008161823834255238,0.00012140361847531151,0.0001932619032953155,0.0018759561523326084,1,1,0.004974222211904334,1,0.0075795147690389236,2,1,False
25,female,0.00582987416732517,0.0005596280834103176,5.562731341141129e-06,0.005627868456997825,0,0,0.008083111094344543,1,0.006063611815231139,1,0,False
26,brand,0.003497924500395102,0.0,0.0029952727623484654,0.013131693066328259,0,1,0.007461333317856501,1,0.0075795147690389236,0,3,False
27,brand,0.003497924500395102,0.0029823757328079816,0.0007291765876557675,0.0032829232665820647,0,0,0.009326666647320627,0,0.0034107816460675158,0,0,True
28,female,0.009327798667720271,0.0021660961401647684,0.0035077322186828686,0.0023449451904157606,0,1,0.009326666647320627,0,0.005684636076779193,0,0,False
29,male,0.004663899333860136,0.0023471366238560225,0.0031971941752573095,0.009848769799746195,0,0,0.004974222211904334,0,0.008716441984394762,0,0,False
30,brand,0.01165974833465034,5.324720108566295e-07,0.0017867263676762165,0.009848769799746195,0,0,0.004352444435416292,1,0.00795849050749087,0,0,True
31,male,0.00582987416732517,5.4844617118232836e-05,0.0014780234521157762,0.008441802685496737,1,1,0.007461333317856501,0,0.006063611815231139,0,2,True
32,female,0.006995849000790204,0.0007039279983524641,0.00028473155782232683,0.004220901342748369,0,0,0.006839555541368459,0,0.011369272153558386,0,0,False
33,male,0.006995849000790204,0.0004797572817818231,0.003997023185720148,0.011724725952078803,3,0,0.006839555541368459,1,0.006442587553683085,0,0,True
34,brand,0.00582987416732517,3.833798478167732e-05,0.00963981197997708,0.007972813647413587,0,0,0.006839555541368459,1,0.0098533691997506,0,0,True
35,male,0.008161823834255238,2.6091128531974843e-05,0.0017372926108095807,0.007503824609330433,3,0,0.004974222211904334,1,0.0034107816460675158,0,0,False
36,brand,0.010493773501185306,0.0004068086162944649,0.0003044591823723531,0.010786747875912498,2,0,0.007461333317856501,0,0.0068215632921350315,1,2,True
37,female,0.010493773501185306,0.00039828906412075885,0.00337640588083531,0.0018759561523326084,1,0,0.004974222211904334,0,0.006063611815231139,0,0,False
38,brand,0.003497924500395102,0.0018098723649016834,0.0002775630895992068,0.004220901342748369,0,0,0.008704888870832584,1,0.005305660338327247,2,0,False
39,male,0.010493773501185306,0.001011696820627596,0.000507126115976402,0.007503824609330433,0,0,0.009326666647320627,0,0.007200539030586978,2,0,False
40,brand,0.003497924500395102,1.5441688314842254e-05,0.00021505404669360033,0.009848769799746195,0,0,0.009326666647320627,0,0.00795849050749087,0,2,True
41,male,0.010493773501185306,6.389664130279553e-06,0.0016102100061501092,0.008441802685496737,0,0,0.006839555541368459,0,0.00795849050749087,0,0,True
42,brand,0.00582987416732517,0.0003785875997190635,0.0007530332499023108,0.00891079172357989,1,0,0.005595999988392376,1,0.007200539030586978,1,3,True
43,male,0.003497924500395102,0.002409435849126248,0.0003666814865490348,0.0032829232665820647,0,0,0.008083111094344543,1,0.0030318059076155693,1,1,False
44,male,0.00582987416732517,9.158518586734026e-05,0.000163785161961846,0.005158879418914674,0,0,0.004974222211904334,1,0.0075795147690389236,1,0,False
